"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","INDPROD","TOT","IDX2015","Q","2005-Q4",87.30904,
"AUT","INDPROD","TOT","IDX2015","Q","2006-Q1",87.84398,
"AUT","INDPROD","TOT","IDX2015","Q","2006-Q2",89.5896,
"AUT","INDPROD","TOT","IDX2015","Q","2006-Q3",91.92648,
"AUT","INDPROD","TOT","IDX2015","Q","2006-Q4",93.55947,
"AUT","INDPROD","TOT","IDX2015","Q","2007-Q1",95.30508,
"AUT","INDPROD","TOT","IDX2015","Q","2007-Q2",95.47402,
"AUT","INDPROD","TOT","IDX2015","Q","2007-Q3",96.09343,
"AUT","INDPROD","TOT","IDX2015","Q","2007-Q4",96.03712,
"AUT","INDPROD","TOT","IDX2015","Q","2008-Q1",99.52836,
"AUT","INDPROD","TOT","IDX2015","Q","2008-Q2",98.59924,
"AUT","INDPROD","TOT","IDX2015","Q","2008-Q3",97.67012,
"AUT","INDPROD","TOT","IDX2015","Q","2008-Q4",93.02452,
"AUT","INDPROD","TOT","IDX2015","Q","2009-Q1",89.36436,
"AUT","INDPROD","TOT","IDX2015","Q","2009-Q2",86.37991,
"AUT","INDPROD","TOT","IDX2015","Q","2009-Q3",87.08379,
"AUT","INDPROD","TOT","IDX2015","Q","2009-Q4",89.05465,
"AUT","INDPROD","TOT","IDX2015","Q","2010-Q1",88.93716,
"AUT","INDPROD","TOT","IDX2015","Q","2010-Q2",91.5115,
"AUT","INDPROD","TOT","IDX2015","Q","2010-Q3",93.19707,
"AUT","INDPROD","TOT","IDX2015","Q","2010-Q4",94.17777,
"AUT","INDPROD","TOT","IDX2015","Q","2011-Q1",95.8327,
"AUT","INDPROD","TOT","IDX2015","Q","2011-Q2",96.75211,
"AUT","INDPROD","TOT","IDX2015","Q","2011-Q3",96.50694,
"AUT","INDPROD","TOT","IDX2015","Q","2011-Q4",97.54893,
"AUT","INDPROD","TOT","IDX2015","Q","2012-Q1",96.78275,
"AUT","INDPROD","TOT","IDX2015","Q","2012-Q2",98.68286,
"AUT","INDPROD","TOT","IDX2015","Q","2012-Q3",99.69421,
"AUT","INDPROD","TOT","IDX2015","Q","2012-Q4",99.17321,
"AUT","INDPROD","TOT","IDX2015","Q","2013-Q1",97.30375,
"AUT","INDPROD","TOT","IDX2015","Q","2013-Q2",98.98933,
"AUT","INDPROD","TOT","IDX2015","Q","2013-Q3",100.1539,
"AUT","INDPROD","TOT","IDX2015","Q","2013-Q4",99.7555,
"AUT","INDPROD","TOT","IDX2015","Q","2014-Q1",99.63291,
"AUT","INDPROD","TOT","IDX2015","Q","2014-Q2",99.20386,
"AUT","INDPROD","TOT","IDX2015","Q","2014-Q3",98.00863,
"AUT","INDPROD","TOT","IDX2015","Q","2014-Q4",98.28445,
"AUT","INDPROD","TOT","IDX2015","Q","2015-Q1",100.1083,
"AUT","INDPROD","TOT","IDX2015","Q","2015-Q2",99.80832,
"AUT","INDPROD","TOT","IDX2015","Q","2015-Q3",99.90833,
"AUT","INDPROD","TOT","IDX2015","Q","2015-Q4",100.2084,
"AUT","INDPROD","TOT","IDX2015","Q","2016-Q1",102.2419,
"AUT","INDPROD","TOT","IDX2015","Q","2016-Q2",101.4418,
"AUT","INDPROD","TOT","IDX2015","Q","2016-Q3",102.1752,
"AUT","INDPROD","TOT","IDX2015","Q","2016-Q4",104.042,
"AUT","INDPROD","TOT","IDX2015","Q","2017-Q1",104.342,
"AUT","INDPROD","TOT","IDX2015","Q","2017-Q2",106.7422,
"AUT","INDPROD","TOT","IDX2015","Q","2017-Q3",109.1424,
"AUT","INDPROD","TOT","IDX2015","Q","2017-Q4",111.0759,
"AUT","INDPROD","TOT","IDX2015","Q","2018-Q1",110.5092,
"AUT","INDPROD","TOT","IDX2015","Q","2018-Q2",113.2094,
"AUT","INDPROD","TOT","IDX2015","Q","2018-Q3",113.4428,
"AUT","INDPROD","TOT","IDX2015","Q","2018-Q4",116.8431,
"AUT","INDPROD","TOT","IDX2015","Q","2019-Q1",117.3431,
"AUT","INDPROD","TOT","IDX2015","Q","2019-Q2",114.8762,
"AUT","INDPROD","TOT","IDX2015","Q","2019-Q3",114.7096,
"AUT","INDPROD","TOT","IDX2015","Q","2019-Q4",114.6096,
"AUT","INDPROD","TOT","IDX2015","Q","2020-Q1",113.4428,
"AUT","INDPROD","TOT","IDX2015","Q","2020-Q2",97.70815,
"AUT","INDPROD","TOT","IDX2015","Q","2020-Q3",111.876,
"AUT","INDPROD","TOT","IDX2015","Q","2020-Q4",114.4429,
"AUT","INDPROD","TOT","IDX2015","Q","2021-Q1",116.4097,
"AUT","INDPROD","TOT","IDX2015","Q","2021-Q2",119.0099,
"AUT","INDPROD","TOT","IDX2015","Q","2021-Q3",119.9433,
"AUT","INDPROD","TOT","IDX2015","Q","2021-Q4",123.3769,
"AUT","INDPROD","TOT","IDX2015","Q","2022-Q1",127.0106,
"AUT","INDPROD","TOT","IDX2015","Q","2022-Q2",128.9774,
"AUT","INDPROD","TOT","IDX2015","Q","2022-Q3",126.8106,
"BEL","INDPROD","TOT","IDX2015","Q","1959-Q4",25.32444,
"BEL","INDPROD","TOT","IDX2015","Q","1960-Q1",25.6341,
"BEL","INDPROD","TOT","IDX2015","Q","1960-Q2",25.77941,
"BEL","INDPROD","TOT","IDX2015","Q","1960-Q3",26.48515,
"BEL","INDPROD","TOT","IDX2015","Q","1960-Q4",25.98684,
"BEL","INDPROD","TOT","IDX2015","Q","1961-Q1",25.6998,
"BEL","INDPROD","TOT","IDX2015","Q","1961-Q2",27.99613,
"BEL","INDPROD","TOT","IDX2015","Q","1961-Q3",28.3329,
"BEL","INDPROD","TOT","IDX2015","Q","1961-Q4",28.32461,
"BEL","INDPROD","TOT","IDX2015","Q","1962-Q1",28.61873,
"BEL","INDPROD","TOT","IDX2015","Q","1962-Q2",28.99155,
"BEL","INDPROD","TOT","IDX2015","Q","1962-Q3",29.57819,
"BEL","INDPROD","TOT","IDX2015","Q","1962-Q4",29.54331,
"BEL","INDPROD","TOT","IDX2015","Q","1963-Q1",29.80828,
"BEL","INDPROD","TOT","IDX2015","Q","1963-Q2",31.51163,
"BEL","INDPROD","TOT","IDX2015","Q","1963-Q3",31.95084,
"BEL","INDPROD","TOT","IDX2015","Q","1963-Q4",32.61845,
"BEL","INDPROD","TOT","IDX2015","Q","1964-Q1",33.33073,
"BEL","INDPROD","TOT","IDX2015","Q","1964-Q2",33.05283,
"BEL","INDPROD","TOT","IDX2015","Q","1964-Q3",33.47751,
"BEL","INDPROD","TOT","IDX2015","Q","1964-Q4",33.69433,
"BEL","INDPROD","TOT","IDX2015","Q","1965-Q1",33.92376,
"BEL","INDPROD","TOT","IDX2015","Q","1965-Q2",34.07912,
"BEL","INDPROD","TOT","IDX2015","Q","1965-Q3",33.86565,
"BEL","INDPROD","TOT","IDX2015","Q","1965-Q4",34.86904,
"BEL","INDPROD","TOT","IDX2015","Q","1966-Q1",34.63528,
"BEL","INDPROD","TOT","IDX2015","Q","1966-Q2",34.83035,
"BEL","INDPROD","TOT","IDX2015","Q","1966-Q3",35.08822,
"BEL","INDPROD","TOT","IDX2015","Q","1966-Q4",34.82631,
"BEL","INDPROD","TOT","IDX2015","Q","1967-Q1",35.30196,
"BEL","INDPROD","TOT","IDX2015","Q","1967-Q2",35.04274,
"BEL","INDPROD","TOT","IDX2015","Q","1967-Q3",35.35252,
"BEL","INDPROD","TOT","IDX2015","Q","1967-Q4",36.01079,
"BEL","INDPROD","TOT","IDX2015","Q","1968-Q1",36.28457,
"BEL","INDPROD","TOT","IDX2015","Q","1968-Q2",37.01535,
"BEL","INDPROD","TOT","IDX2015","Q","1968-Q3",37.64362,
"BEL","INDPROD","TOT","IDX2015","Q","1968-Q4",38.69551,
"BEL","INDPROD","TOT","IDX2015","Q","1969-Q1",39.77578,
"BEL","INDPROD","TOT","IDX2015","Q","1969-Q2",41.09048,
"BEL","INDPROD","TOT","IDX2015","Q","1969-Q3",41.72046,
"BEL","INDPROD","TOT","IDX2015","Q","1969-Q4",41.72346,
"BEL","INDPROD","TOT","IDX2015","Q","1970-Q1",41.67947,
"BEL","INDPROD","TOT","IDX2015","Q","1970-Q2",42.01856,
"BEL","INDPROD","TOT","IDX2015","Q","1970-Q3",42.79374,
"BEL","INDPROD","TOT","IDX2015","Q","1970-Q4",42.8754,
"BEL","INDPROD","TOT","IDX2015","Q","1971-Q1",43.18729,
"BEL","INDPROD","TOT","IDX2015","Q","1971-Q2",41.92971,
"BEL","INDPROD","TOT","IDX2015","Q","1971-Q3",43.61388,
"BEL","INDPROD","TOT","IDX2015","Q","1971-Q4",43.59608,
"BEL","INDPROD","TOT","IDX2015","Q","1972-Q1",44.51155,
"BEL","INDPROD","TOT","IDX2015","Q","1972-Q2",45.88811,
"BEL","INDPROD","TOT","IDX2015","Q","1972-Q3",46.159,
"BEL","INDPROD","TOT","IDX2015","Q","1972-Q4",48.17595,
"BEL","INDPROD","TOT","IDX2015","Q","1973-Q1",48.24331,
"BEL","INDPROD","TOT","IDX2015","Q","1973-Q2",48.43301,
"BEL","INDPROD","TOT","IDX2015","Q","1973-Q3",49.5879,
"BEL","INDPROD","TOT","IDX2015","Q","1973-Q4",50.21351,
"BEL","INDPROD","TOT","IDX2015","Q","1974-Q1",51.31842,
"BEL","INDPROD","TOT","IDX2015","Q","1974-Q2",51.54796,
"BEL","INDPROD","TOT","IDX2015","Q","1974-Q3",51.52845,
"BEL","INDPROD","TOT","IDX2015","Q","1974-Q4",49.91732,
"BEL","INDPROD","TOT","IDX2015","Q","1975-Q1",47.33879,
"BEL","INDPROD","TOT","IDX2015","Q","1975-Q2",44.59468,
"BEL","INDPROD","TOT","IDX2015","Q","1975-Q3",45.58281,
"BEL","INDPROD","TOT","IDX2015","Q","1975-Q4",46.68499,
"BEL","INDPROD","TOT","IDX2015","Q","1976-Q1",48.21174,
"BEL","INDPROD","TOT","IDX2015","Q","1976-Q2",49.67859,
"BEL","INDPROD","TOT","IDX2015","Q","1976-Q3",50.09659,
"BEL","INDPROD","TOT","IDX2015","Q","1976-Q4",50.3686,
"BEL","INDPROD","TOT","IDX2015","Q","1977-Q1",50.10805,
"BEL","INDPROD","TOT","IDX2015","Q","1977-Q2",49.48842,
"BEL","INDPROD","TOT","IDX2015","Q","1977-Q3",49.94565,
"BEL","INDPROD","TOT","IDX2015","Q","1977-Q4",49.68071,
"BEL","INDPROD","TOT","IDX2015","Q","1978-Q1",49.59411,
"BEL","INDPROD","TOT","IDX2015","Q","1978-Q2",49.99197,
"BEL","INDPROD","TOT","IDX2015","Q","1978-Q3",51.3484,
"BEL","INDPROD","TOT","IDX2015","Q","1978-Q4",53.28734,
"BEL","INDPROD","TOT","IDX2015","Q","1979-Q1",50.82046,
"BEL","INDPROD","TOT","IDX2015","Q","1979-Q2",53.86812,
"BEL","INDPROD","TOT","IDX2015","Q","1979-Q3",54.50104,
"BEL","INDPROD","TOT","IDX2015","Q","1979-Q4",54.53411,
"BEL","INDPROD","TOT","IDX2015","Q","1980-Q1",54.81299,
"BEL","INDPROD","TOT","IDX2015","Q","1980-Q2",53.05809,
"BEL","INDPROD","TOT","IDX2015","Q","1980-Q3",52.20451,
"BEL","INDPROD","TOT","IDX2015","Q","1980-Q4",50.5162,
"BEL","INDPROD","TOT","IDX2015","Q","1981-Q1",50.76836,
"BEL","INDPROD","TOT","IDX2015","Q","1981-Q2",51.10107,
"BEL","INDPROD","TOT","IDX2015","Q","1981-Q3",50.93843,
"BEL","INDPROD","TOT","IDX2015","Q","1981-Q4",51.88081,
"BEL","INDPROD","TOT","IDX2015","Q","1982-Q1",51.15296,
"BEL","INDPROD","TOT","IDX2015","Q","1982-Q2",51.63361,
"BEL","INDPROD","TOT","IDX2015","Q","1982-Q3",51.01154,
"BEL","INDPROD","TOT","IDX2015","Q","1982-Q4",50.86754,
"BEL","INDPROD","TOT","IDX2015","Q","1983-Q1",51.53771,
"BEL","INDPROD","TOT","IDX2015","Q","1983-Q2",51.64027,
"BEL","INDPROD","TOT","IDX2015","Q","1983-Q3",52.34771,
"BEL","INDPROD","TOT","IDX2015","Q","1983-Q4",53.00033,
"BEL","INDPROD","TOT","IDX2015","Q","1984-Q1",53.10257,
"BEL","INDPROD","TOT","IDX2015","Q","1984-Q2",53.36897,
"BEL","INDPROD","TOT","IDX2015","Q","1984-Q3",53.63709,
"BEL","INDPROD","TOT","IDX2015","Q","1984-Q4",53.85538,
"BEL","INDPROD","TOT","IDX2015","Q","1985-Q1",53.79498,
"BEL","INDPROD","TOT","IDX2015","Q","1985-Q2",54.76431,
"BEL","INDPROD","TOT","IDX2015","Q","1985-Q3",54.74722,
"BEL","INDPROD","TOT","IDX2015","Q","1985-Q4",55.94256,
"BEL","INDPROD","TOT","IDX2015","Q","1986-Q1",55.76486,
"BEL","INDPROD","TOT","IDX2015","Q","1986-Q2",54.68061,
"BEL","INDPROD","TOT","IDX2015","Q","1986-Q3",55.92662,
"BEL","INDPROD","TOT","IDX2015","Q","1986-Q4",55.11608,
"BEL","INDPROD","TOT","IDX2015","Q","1987-Q1",55.39921,
"BEL","INDPROD","TOT","IDX2015","Q","1987-Q2",56.92241,
"BEL","INDPROD","TOT","IDX2015","Q","1987-Q3",56.54148,
"BEL","INDPROD","TOT","IDX2015","Q","1987-Q4",57.2611,
"BEL","INDPROD","TOT","IDX2015","Q","1988-Q1",58.36387,
"BEL","INDPROD","TOT","IDX2015","Q","1988-Q2",59.5179,
"BEL","INDPROD","TOT","IDX2015","Q","1988-Q3",60.63239,
"BEL","INDPROD","TOT","IDX2015","Q","1988-Q4",60.6799,
"BEL","INDPROD","TOT","IDX2015","Q","1989-Q1",61.1766,
"BEL","INDPROD","TOT","IDX2015","Q","1989-Q2",61.28608,
"BEL","INDPROD","TOT","IDX2015","Q","1989-Q3",62.70947,
"BEL","INDPROD","TOT","IDX2015","Q","1989-Q4",62.33377,
"BEL","INDPROD","TOT","IDX2015","Q","1990-Q1",64.16937,
"BEL","INDPROD","TOT","IDX2015","Q","1990-Q2",63.23874,
"BEL","INDPROD","TOT","IDX2015","Q","1990-Q3",63.0065,
"BEL","INDPROD","TOT","IDX2015","Q","1990-Q4",64.31422,
"BEL","INDPROD","TOT","IDX2015","Q","1991-Q1",62.49743,
"BEL","INDPROD","TOT","IDX2015","Q","1991-Q2",62.94783,
"BEL","INDPROD","TOT","IDX2015","Q","1991-Q3",61.95457,
"BEL","INDPROD","TOT","IDX2015","Q","1991-Q4",62.45242,
"BEL","INDPROD","TOT","IDX2015","Q","1992-Q1",63.19151,
"BEL","INDPROD","TOT","IDX2015","Q","1992-Q2",62.73488,
"BEL","INDPROD","TOT","IDX2015","Q","1992-Q3",62.34546,
"BEL","INDPROD","TOT","IDX2015","Q","1992-Q4",60.55962,
"BEL","INDPROD","TOT","IDX2015","Q","1993-Q1",59.06469,
"BEL","INDPROD","TOT","IDX2015","Q","1993-Q2",59.04694,
"BEL","INDPROD","TOT","IDX2015","Q","1993-Q3",58.81097,
"BEL","INDPROD","TOT","IDX2015","Q","1993-Q4",59.23645,
"BEL","INDPROD","TOT","IDX2015","Q","1994-Q1",61.07575,
"BEL","INDPROD","TOT","IDX2015","Q","1994-Q2",59.94686,
"BEL","INDPROD","TOT","IDX2015","Q","1994-Q3",59.30704,
"BEL","INDPROD","TOT","IDX2015","Q","1994-Q4",60.12432,
"BEL","INDPROD","TOT","IDX2015","Q","1995-Q1",63.68536,
"BEL","INDPROD","TOT","IDX2015","Q","1995-Q2",64.71638,
"BEL","INDPROD","TOT","IDX2015","Q","1995-Q3",63.58189,
"BEL","INDPROD","TOT","IDX2015","Q","1995-Q4",64.16351,
"BEL","INDPROD","TOT","IDX2015","Q","1996-Q1",63.34651,
"BEL","INDPROD","TOT","IDX2015","Q","1996-Q2",64.15058,
"BEL","INDPROD","TOT","IDX2015","Q","1996-Q3",64.59499,
"BEL","INDPROD","TOT","IDX2015","Q","1996-Q4",66.00416,
"BEL","INDPROD","TOT","IDX2015","Q","1997-Q1",66.01441,
"BEL","INDPROD","TOT","IDX2015","Q","1997-Q2",66.95399,
"BEL","INDPROD","TOT","IDX2015","Q","1997-Q3",68.91024,
"BEL","INDPROD","TOT","IDX2015","Q","1997-Q4",68.46133,
"BEL","INDPROD","TOT","IDX2015","Q","1998-Q1",69.7897,
"BEL","INDPROD","TOT","IDX2015","Q","1998-Q2",70.27608,
"BEL","INDPROD","TOT","IDX2015","Q","1998-Q3",69.9276,
"BEL","INDPROD","TOT","IDX2015","Q","1998-Q4",69.38985,
"BEL","INDPROD","TOT","IDX2015","Q","1999-Q1",68.96307,
"BEL","INDPROD","TOT","IDX2015","Q","1999-Q2",69.63346,
"BEL","INDPROD","TOT","IDX2015","Q","1999-Q3",70.94959,
"BEL","INDPROD","TOT","IDX2015","Q","1999-Q4",72.43181,
"BEL","INDPROD","TOT","IDX2015","Q","2000-Q1",67.06108,
"BEL","INDPROD","TOT","IDX2015","Q","2000-Q2",71.36072,
"BEL","INDPROD","TOT","IDX2015","Q","2000-Q3",72.72727,
"BEL","INDPROD","TOT","IDX2015","Q","2000-Q4",74.92709,
"BEL","INDPROD","TOT","IDX2015","Q","2001-Q1",75.82701,
"BEL","INDPROD","TOT","IDX2015","Q","2001-Q2",75.22707,
"BEL","INDPROD","TOT","IDX2015","Q","2001-Q3",74.3938,
"BEL","INDPROD","TOT","IDX2015","Q","2001-Q4",72.89393,
"BEL","INDPROD","TOT","IDX2015","Q","2002-Q1",74.29381,
"BEL","INDPROD","TOT","IDX2015","Q","2002-Q2",75.19373,
"BEL","INDPROD","TOT","IDX2015","Q","2002-Q3",74.92709,
"BEL","INDPROD","TOT","IDX2015","Q","2002-Q4",75.6937,
"BEL","INDPROD","TOT","IDX2015","Q","2003-Q1",75.6937,
"BEL","INDPROD","TOT","IDX2015","Q","2003-Q2",75.5937,
"BEL","INDPROD","TOT","IDX2015","Q","2003-Q3",76.4603,
"BEL","INDPROD","TOT","IDX2015","Q","2003-Q4",76.92693,
"BEL","INDPROD","TOT","IDX2015","Q","2004-Q1",77.82685,
"BEL","INDPROD","TOT","IDX2015","Q","2004-Q2",80.12666,
"BEL","INDPROD","TOT","IDX2015","Q","2004-Q3",81.79318,
"BEL","INDPROD","TOT","IDX2015","Q","2004-Q4",83.92634,
"BEL","INDPROD","TOT","IDX2015","Q","2005-Q1",83.89301,
"BEL","INDPROD","TOT","IDX2015","Q","2005-Q2",82.75977,
"BEL","INDPROD","TOT","IDX2015","Q","2005-Q3",82.59312,
"BEL","INDPROD","TOT","IDX2015","Q","2005-Q4",86.99275,
"BEL","INDPROD","TOT","IDX2015","Q","2006-Q1",87.29272,
"BEL","INDPROD","TOT","IDX2015","Q","2006-Q2",89.19257,
"BEL","INDPROD","TOT","IDX2015","Q","2006-Q3",88.42596,
"BEL","INDPROD","TOT","IDX2015","Q","2006-Q4",92.49229,
"BEL","INDPROD","TOT","IDX2015","Q","2007-Q1",93.99216,
"BEL","INDPROD","TOT","IDX2015","Q","2007-Q2",95.45871,
"BEL","INDPROD","TOT","IDX2015","Q","2007-Q3",96.15865,
"BEL","INDPROD","TOT","IDX2015","Q","2007-Q4",99.39172,
"BEL","INDPROD","TOT","IDX2015","Q","2008-Q1",101.8248,
"BEL","INDPROD","TOT","IDX2015","Q","2008-Q2",100.9916,
"BEL","INDPROD","TOT","IDX2015","Q","2008-Q3",101.5249,
"BEL","INDPROD","TOT","IDX2015","Q","2008-Q4",95.25873,
"BEL","INDPROD","TOT","IDX2015","Q","2009-Q1",87.1594,
"BEL","INDPROD","TOT","IDX2015","Q","2009-Q2",89.42588,
"BEL","INDPROD","TOT","IDX2015","Q","2009-Q3",88.72594,
"BEL","INDPROD","TOT","IDX2015","Q","2009-Q4",90.62578,
"BEL","INDPROD","TOT","IDX2015","Q","2010-Q1",94.52546,
"BEL","INDPROD","TOT","IDX2015","Q","2010-Q2",96.092,
"BEL","INDPROD","TOT","IDX2015","Q","2010-Q3",97.1919,
"BEL","INDPROD","TOT","IDX2015","Q","2010-Q4",100.225,
"BEL","INDPROD","TOT","IDX2015","Q","2011-Q1",102.9581,
"BEL","INDPROD","TOT","IDX2015","Q","2011-Q2",101.7915,
"BEL","INDPROD","TOT","IDX2015","Q","2011-Q3",102.6581,
"BEL","INDPROD","TOT","IDX2015","Q","2011-Q4",99.72502,
"BEL","INDPROD","TOT","IDX2015","Q","2012-Q1",102.0582,
"BEL","INDPROD","TOT","IDX2015","Q","2012-Q2",99.82501,
"BEL","INDPROD","TOT","IDX2015","Q","2012-Q3",100.6249,
"BEL","INDPROD","TOT","IDX2015","Q","2012-Q4",97.05858,
"BEL","INDPROD","TOT","IDX2015","Q","2013-Q1",97.25856,
"BEL","INDPROD","TOT","IDX2015","Q","2013-Q2",100.125,
"BEL","INDPROD","TOT","IDX2015","Q","2013-Q3",100.0583,
"BEL","INDPROD","TOT","IDX2015","Q","2013-Q4",102.2581,
"BEL","INDPROD","TOT","IDX2015","Q","2014-Q1",101.9915,
"BEL","INDPROD","TOT","IDX2015","Q","2014-Q2",102.6581,
"BEL","INDPROD","TOT","IDX2015","Q","2014-Q3",100.525,
"BEL","INDPROD","TOT","IDX2015","Q","2014-Q4",99.5917,
"BEL","INDPROD","TOT","IDX2015","Q","2015-Q1",99.62503,
"BEL","INDPROD","TOT","IDX2015","Q","2015-Q2",100.2583,
"BEL","INDPROD","TOT","IDX2015","Q","2015-Q3",99.25839,
"BEL","INDPROD","TOT","IDX2015","Q","2015-Q4",100.8583,
"BEL","INDPROD","TOT","IDX2015","Q","2016-Q1",103.6247,
"BEL","INDPROD","TOT","IDX2015","Q","2016-Q2",103.1914,
"BEL","INDPROD","TOT","IDX2015","Q","2016-Q3",105.5245,
"BEL","INDPROD","TOT","IDX2015","Q","2016-Q4",105.7912,
"BEL","INDPROD","TOT","IDX2015","Q","2017-Q1",105.2246,
"BEL","INDPROD","TOT","IDX2015","Q","2017-Q2",107.3911,
"BEL","INDPROD","TOT","IDX2015","Q","2017-Q3",109.9242,
"BEL","INDPROD","TOT","IDX2015","Q","2017-Q4",107.6244,
"BEL","INDPROD","TOT","IDX2015","Q","2018-Q1",108.091,
"BEL","INDPROD","TOT","IDX2015","Q","2018-Q2",108.9576,
"BEL","INDPROD","TOT","IDX2015","Q","2018-Q3",109.3242,
"BEL","INDPROD","TOT","IDX2015","Q","2018-Q4",108.6909,
"BEL","INDPROD","TOT","IDX2015","Q","2019-Q1",111.5574,
"BEL","INDPROD","TOT","IDX2015","Q","2019-Q2",115.457,
"BEL","INDPROD","TOT","IDX2015","Q","2019-Q3",113.8238,
"BEL","INDPROD","TOT","IDX2015","Q","2019-Q4",115.0238,
"BEL","INDPROD","TOT","IDX2015","Q","2020-Q1",111.3907,
"BEL","INDPROD","TOT","IDX2015","Q","2020-Q2",101.9915,
"BEL","INDPROD","TOT","IDX2015","Q","2020-Q3",109.8242,
"BEL","INDPROD","TOT","IDX2015","Q","2020-Q4",115.5904,
"BEL","INDPROD","TOT","IDX2015","Q","2021-Q1",120.5233,
"BEL","INDPROD","TOT","IDX2015","Q","2021-Q2",132.1557,
"BEL","INDPROD","TOT","IDX2015","Q","2021-Q3",131.1557,
"BEL","INDPROD","TOT","IDX2015","Q","2021-Q4",128.556,
"BEL","INDPROD","TOT","IDX2015","Q","2022-Q1",128.456,
"BEL","INDPROD","TOT","IDX2015","Q","2022-Q2",125.7229,
"BEL","INDPROD","TOT","IDX2015","Q","2022-Q3",126.1228,
"CAN","INDPROD","TOT","IDX2015","Q","1961-Q1",21.91891,
"CAN","INDPROD","TOT","IDX2015","Q","1961-Q2",22.52682,
"CAN","INDPROD","TOT","IDX2015","Q","1961-Q3",23.13379,
"CAN","INDPROD","TOT","IDX2015","Q","1961-Q4",23.77647,
"CAN","INDPROD","TOT","IDX2015","Q","1962-Q1",24.27238,
"CAN","INDPROD","TOT","IDX2015","Q","1962-Q2",25.03394,
"CAN","INDPROD","TOT","IDX2015","Q","1962-Q3",25.52171,
"CAN","INDPROD","TOT","IDX2015","Q","1962-Q4",25.58405,
"CAN","INDPROD","TOT","IDX2015","Q","1963-Q1",25.83749,
"CAN","INDPROD","TOT","IDX2015","Q","1963-Q2",26.4999,
"CAN","INDPROD","TOT","IDX2015","Q","1963-Q3",26.71074,
"CAN","INDPROD","TOT","IDX2015","Q","1963-Q4",27.83178,
"CAN","INDPROD","TOT","IDX2015","Q","1964-Q1",28.66446,
"CAN","INDPROD","TOT","IDX2015","Q","1964-Q2",29.14298,
"CAN","INDPROD","TOT","IDX2015","Q","1964-Q3",29.44514,
"CAN","INDPROD","TOT","IDX2015","Q","1964-Q4",30.26231,
"CAN","INDPROD","TOT","IDX2015","Q","1965-Q1",30.98378,
"CAN","INDPROD","TOT","IDX2015","Q","1965-Q2",31.47217,
"CAN","INDPROD","TOT","IDX2015","Q","1965-Q3",32.14383,
"CAN","INDPROD","TOT","IDX2015","Q","1965-Q4",33.35463,
"CAN","INDPROD","TOT","IDX2015","Q","1966-Q1",33.80104,
"CAN","INDPROD","TOT","IDX2015","Q","1966-Q2",34.02518,
"CAN","INDPROD","TOT","IDX2015","Q","1966-Q3",33.82422,
"CAN","INDPROD","TOT","IDX2015","Q","1966-Q4",34.51608,
"CAN","INDPROD","TOT","IDX2015","Q","1967-Q1",34.55931,
"CAN","INDPROD","TOT","IDX2015","Q","1967-Q2",34.80727,
"CAN","INDPROD","TOT","IDX2015","Q","1967-Q3",35.36631,
"CAN","INDPROD","TOT","IDX2015","Q","1967-Q4",35.738,
"CAN","INDPROD","TOT","IDX2015","Q","1968-Q1",35.96904,
"CAN","INDPROD","TOT","IDX2015","Q","1968-Q2",37.40179,
"CAN","INDPROD","TOT","IDX2015","Q","1968-Q3",38.07925,
"CAN","INDPROD","TOT","IDX2015","Q","1968-Q4",39.06747,
"CAN","INDPROD","TOT","IDX2015","Q","1969-Q1",39.92176,
"CAN","INDPROD","TOT","IDX2015","Q","1969-Q2",40.17379,
"CAN","INDPROD","TOT","IDX2015","Q","1969-Q3",40.09453,
"CAN","INDPROD","TOT","IDX2015","Q","1969-Q4",40.05835,
"CAN","INDPROD","TOT","IDX2015","Q","1970-Q1",40.22642,
"CAN","INDPROD","TOT","IDX2015","Q","1970-Q2",39.34142,
"CAN","INDPROD","TOT","IDX2015","Q","1970-Q3",39.33438,
"CAN","INDPROD","TOT","IDX2015","Q","1970-Q4",39.46282,
"CAN","INDPROD","TOT","IDX2015","Q","1971-Q1",40.3876,
"CAN","INDPROD","TOT","IDX2015","Q","1971-Q2",41.11533,
"CAN","INDPROD","TOT","IDX2015","Q","1971-Q3",42.4765,
"CAN","INDPROD","TOT","IDX2015","Q","1971-Q4",43.24057,
"CAN","INDPROD","TOT","IDX2015","Q","1972-Q1",43.61901,
"CAN","INDPROD","TOT","IDX2015","Q","1972-Q2",44.8486,
"CAN","INDPROD","TOT","IDX2015","Q","1972-Q3",45.67267,
"CAN","INDPROD","TOT","IDX2015","Q","1972-Q4",47.79165,
"CAN","INDPROD","TOT","IDX2015","Q","1973-Q1",49.73629,
"CAN","INDPROD","TOT","IDX2015","Q","1973-Q2",50.43206,
"CAN","INDPROD","TOT","IDX2015","Q","1973-Q3",50.88083,
"CAN","INDPROD","TOT","IDX2015","Q","1973-Q4",51.65085,
"CAN","INDPROD","TOT","IDX2015","Q","1974-Q1",52.5476,
"CAN","INDPROD","TOT","IDX2015","Q","1974-Q2",51.95144,
"CAN","INDPROD","TOT","IDX2015","Q","1974-Q3",51.17139,
"CAN","INDPROD","TOT","IDX2015","Q","1974-Q4",49.9938,
"CAN","INDPROD","TOT","IDX2015","Q","1975-Q1",47.67746,
